Date, Open , High , Low , Close ,Volume
31-01-2018, $151.42 , $152.24 , $151.08 , $152.00 ,1878300
01-02-2018, $151.49 , $152.41 , $150.90 , $151.77 ,1692600
02-02-2018, $151.32 , $151.59 , $148.15 , $148.40 ,2183600
05-02-2018, $147.67 , $150.65 , $142.57 , $143.61 ,3733700
06-02-2018, $142.15 , $146.78 , $141.34 , $146.31 ,4259600
07-02-2018, $145.87 , $150.32 , $144.78 , $146.75 ,2918700
08-02-2018, $146.90 , $147.05 , $142.23 , $142.36 ,2900900
09-02-2018, $143.48 , $146.60 , $140.73 , $145.51 ,3656800
12-02-2018, $146.30 , $148.00 , $145.57 , $146.56 ,2273700
13-02-2018, $145.85 , $148.49 , $145.65 , $148.35 ,2059500
14-02-2018, $147.56 , $151.45 , $146.75 , $151.14 ,2583200
15-02-2018, $151.71 , $152.39 , $149.55 , $152.34 ,1854900
16-02-2018, $152.24 , $154.74 , $152.14 , $153.85 ,1997900
20-02-2018, $153.59 , $153.91 , $152.35 , $152.70 ,1425700
21-02-2018, $152.84 , $154.89 , $151.73 , $151.77 ,1628600
22-02-2018, $152.36 , $153.23 , $151.25 , $151.64 ,1511700
23-02-2018, $152.38 , $154.22 , $151.64 , $154.13 ,1577200
26-02-2018, $154.95 , $155.91 , $154.10 , $155.82 ,1782800
27-02-2018, $155.88 , $156.61 , $153.75 , $153.75 ,1820800
28-02-2018, $154.08 , $155.49 , $152.24 , $152.29 ,2002200
01-03-2018, $152.55 , $152.84 , $147.44 , $147.70 ,3005400
02-03-2018, $146.81 , $149.10 , $146.31 , $148.97 ,2960100
05-03-2018, $148.66 , $151.02 , $148.49 , $150.25 ,1936800
06-03-2018, $150.55 , $151.48 , $148.48 , $149.47 ,2352500
07-03-2018, $148.48 , $150.35 , $148.05 , $149.97 ,3176200
08-03-2018, $150.40 , $150.79 , $149.48 , $149.92 ,3093200
09-03-2018, $151.01 , $153.07 , $150.59 , $152.77 ,2988000
12-03-2018, $153.23 , $153.96 , $152.30 , $152.94 ,2105000
13-03-2018, $153.34 , $155.40 , $153.29 , $153.69 ,2742200
14-03-2018, $153.95 , $154.36 , $151.73 , $152.28 ,2214800
15-03-2018, $152.56 , $154.64 , $152.18 , $154.04 ,1840300
16-03-2018, $153.81 , $154.45 , $152.17 , $152.18 ,4018600
19-03-2018, $151.87 , $152.76 , $150.74 , $151.92 ,1890000
20-03-2018, $152.24 , $154.32 , $152.24 , $154.06 ,2249400
21-03-2018, $154.36 , $154.86 , $153.16 , $153.26 ,3452600
22-03-2018, $148.26 , $149.39 , $141.62 , $142.10 ,8203600
23-03-2018, $143.14 , $144.21 , $139.19 , $139.37 ,4039800
26-03-2018, $140.93 , $144.88 , $140.93 , $144.57 ,4231000
27-03-2018, $144.93 , $145.34 , $139.80 , $140.80 ,3212000
28-03-2018, $141.58 , $142.21 , $139.36 , $139.43 ,2965700
29-03-2018, $140.26 , $145.19 , $139.82 , $145.19 ,3595900
02-04-2018, $143.60 , $143.60 , $138.57 , $139.97 ,2845800
03-04-2018, $140.45 , $140.90 , $138.14 , $140.73 ,2363300
04-04-2018, $138.75 , $142.33 , $138.15 , $141.85 ,2161100
05-04-2018, $142.92 , $143.84 , $141.89 , $143.36 ,3336300
06-04-2018, $141.78 , $142.63 , $138.27 , $139.40 ,1927200
09-04-2018, $140.23 , $142.28 , $140.00 , $140.22 ,1465800
10-04-2018, $141.87 , $144.47 , $141.73 , $143.82 ,2257400
11-04-2018, $142.56 , $143.01 , $141.37 , $141.60 ,1734900
12-04-2018, $142.35 , $144.21 , $142.11 , $143.22 ,2005600
13-04-2018, $144.08 , $144.48 , $142.62 , $143.25 ,1607800
16-04-2018, $144.51 , $145.09 , $143.59 , $144.49 ,2151600
17-04-2018, $145.66 , $147.51 , $145.11 , $147.18 ,2702300
18-04-2018, $147.28 , $148.57 , $146.32 , $148.40 ,1975700
19-04-2018, $147.90 , $148.10 , $146.58 , $147.51 ,1512900
20-04-2018, $146.97 , $147.66 , $144.95 , $145.43 ,2302000
23-04-2018, $146.21 , $146.43 , $145.14 , $146.03 ,1533000
24-04-2018, $146.54 , $147.27 , $142.99 , $144.15 ,1922600
25-04-2018, $144.56 , $144.56 , $141.63 , $143.22 ,2040200
26-04-2018, $144.02 , $146.12 , $143.70 , $145.32 ,1634600
27-04-2018, $145.32 , $145.96 , $144.27 , $145.41 ,1179500
30-04-2018, $146.16 , $146.24 , $144.26 , $144.28 ,1504700
01-05-2018, $144.17 , $144.99 , $143.24 , $144.96 ,1204800
02-05-2018, $144.77 , $145.12 , $143.52 , $143.81 ,1642100
03-05-2018, $143.42 , $145.08 , $142.31 , $144.78 ,1725000
04-05-2018, $143.81 , $146.91 , $143.46 , $146.41 ,1504100
07-05-2018, $145.95 , $146.07 , $144.89 , $145.32 ,2057000
08-05-2018, $144.42 , $145.52 , $144.11 , $144.98 ,1770100
09-05-2018, $145.90 , $147.88 , $145.23 , $147.54 ,1515300
10-05-2018, $147.89 , $149.81 , $147.36 , $149.37 ,1299400
11-05-2018, $149.37 , $150.40 , $148.68 , $149.89 ,1211600
14-05-2018, $150.12 , $150.43 , $148.20 , $148.45 ,1636700
15-05-2018, $147.64 , $147.71 , $146.36 , $147.01 ,1774500
16-05-2018, $147.42 , $147.95 , $146.62 , $147.02 ,1946900
17-05-2018, $147.34 , $148.59 , $146.78 , $147.83 ,1615300
18-05-2018, $147.90 , $148.79 , $147.54 , $148.20 ,1517400
21-05-2018, $148.87 , $150.21 , $148.87 , $149.75 ,1653000
22-05-2018, $149.78 , $150.22 , $148.04 , $148.22 ,1757100
23-05-2018, $148.18 , $148.91 , $147.03 , $148.20 ,1738000
24-05-2018, $148.69 , $148.90 , $147.61 , $148.46 ,1911100
25-05-2018, $148.27 , $149.31 , $147.95 , $148.85 ,1314900
29-05-2018, $147.86 , $148.13 , $145.67 , $146.51 ,2047300
30-05-2018, $147.71 , $149.37 , $147.45 , $148.88 ,1577800
31-05-2018, $148.86 , $149.60 , $147.82 , $148.61 ,2767100
01-06-2018, $149.75 , $151.99 , $149.39 , $151.61 ,1808800
04-06-2018, $151.38 , $152.67 , $150.82 , $152.13 ,1481800
05-06-2018, $151.87 , $153.02 , $151.77 , $152.60 ,1756500
06-06-2018, $153.22 , $155.30 , $152.82 , $155.26 ,1771300
07-06-2018, $155.29 , $155.39 , $152.29 , $153.25 ,1841800
08-06-2018, $153.35 , $154.90 , $153.25 , $154.74 ,1725200
11-06-2018, $154.13 , $156.14 , $154.13 , $155.30 ,1978400
12-06-2018, $155.95 , $156.50 , $155.01 , $155.38 ,2881300
13-06-2018, $155.62 , $156.73 , $155.16 , $155.55 ,2357600
14-06-2018, $155.85 , $156.44 , $154.71 , $155.31 ,1914400
15-06-2018, $154.43 , $156.20 , $153.28 , $155.99 ,8561500
18-06-2018, $154.58 , $155.52 , $153.49 , $155.42 ,1789800
19-06-2018, $154.70 , $155.86 , $153.91 , $155.83 ,2574400
20-06-2018, $155.53 , $155.89 , $154.26 , $154.36 ,2026800
21-06-2018, $153.98 , $154.51 , $152.32 , $152.70 ,2034200
22-06-2018, $153.15 , $153.15 , $151.18 , $152.32 ,3623900
25-06-2018, $150.75 , $150.82 , $148.24 , $149.01 ,3134500
26-06-2018, $149.36 , $150.37 , $149.01 , $149.68 ,2164000
27-06-2018, $149.96 , $151.43 , $148.19 , $148.23 ,3191900
28-06-2018, $153.14 , $157.98 , $152.39 , $156.97 ,5801100
29-06-2018, $156.67 , $157.98 , $155.56 , $156.10 ,3370000
02-07-2018, $154.49 , $155.94 , $153.91 , $155.75 ,2279400
03-07-2018, $156.40 , $157.84 , $155.55 , $155.86 ,1919100
05-07-2018, $156.20 , $157.30 , $155.69 , $157.25 ,2427900
06-07-2018, $157.22 , $157.61 , $155.54 , $156.98 ,1840400
09-07-2018, $157.44 , $158.65 , $157.44 , $158.52 ,1651600
10-07-2018, $158.87 , $160.09 , $158.72 , $158.84 ,2071000
11-07-2018, $157.82 , $159.45 , $157.07 , $158.69 ,1307100
12-07-2018, $159.85 , $160.45 , $159.33 , $160.33 ,1717000
13-07-2018, $160.07 , $160.78 , $159.95 , $160.39 ,1420300
16-07-2018, $160.45 , $160.75 , $159.71 , $159.96 ,1522800
17-07-2018, $159.43 , $161.21 , $159.35 , $160.37 ,2315300
18-07-2018, $159.80 , $159.80 , $158.37 , $158.76 ,2206500
19-07-2018, $158.60 , $159.61 , $157.93 , $159.25 ,2055100
20-07-2018, $158.96 , $159.34 , $158.70 , $158.89 ,1110200
23-07-2018, $158.33 , $158.83 , $157.93 , $158.36 ,1783300
24-07-2018, $158.71 , $158.89 , $156.78 , $157.61 ,2545500
25-07-2018, $157.44 , $159.47 , $157.44 , $159.43 ,2285200
26-07-2018, $159.73 , $160.41 , $157.50 , $157.61 ,2228000
27-07-2018, $157.79 , $158.16 , $153.73 , $154.60 ,2704000
30-07-2018, $154.81 , $154.98 , $150.84 , $152.12 ,2553200
31-07-2018, $152.96 , $153.91 , $151.61 , $152.03 ,2722700
01-08-2018, $152.97 , $154.00 , $151.80 , $152.40 ,2060600
02-08-2018, $151.05 , $152.96 , $150.61 , $152.82 ,1774700
03-08-2018, $153.14 , $153.57 , $151.68 , $153.03 ,1478500
06-08-2018, $152.93 , $153.64 , $152.27 , $153.23 ,1135800
07-08-2018, $153.80 , $154.49 , $153.63 , $153.82 ,1415700
08-08-2018, $153.72 , $154.25 , $153.53 , $153.76 ,1123400
09-08-2018, $153.75 , $154.33 , $153.19 , $153.28 ,1722100
10-08-2018, $152.72 , $154.07 , $152.56 , $153.32 ,1354200
13-08-2018, $153.37 , $154.49 , $152.72 , $152.89 ,1590100
14-08-2018, $152.76 , $154.23 , $152.57 , $153.86 ,2083200
15-08-2018, $153.21 , $154.05 , $152.44 , $153.06 ,1669400
16-08-2018, $154.39 , $155.77 , $154.11 , $155.43 ,1957000
17-08-2018, $155.98 , $157.61 , $155.59 , $157.34 ,2717500
20-08-2018, $157.77 , $158.05 , $157.25 , $157.56 ,1285800
21-08-2018, $157.92 , $158.30 , $156.99 , $157.07 ,1291600
22-08-2018, $157.15 , $158.26 , $156.81 , $157.37 ,1184400
23-08-2018, $157.42 , $158.86 , $157.42 , $157.63 ,1299200
24-08-2018, $158.31 , $159.15 , $157.45 , $158.28 ,1768200
27-08-2018, $159.14 , $159.59 , $158.53 , $159.23 ,1406800
28-08-2018, $159.71 , $160.21 , $158.95 , $159.99 ,1668500
29-08-2018, $159.88 , $162.14 , $159.88 , $161.99 ,1370800
30-08-2018, $161.79 , $161.99 , $160.43 , $160.91 ,1480000
31-08-2018, $160.98 , $161.79 , $160.50 , $161.33 ,2803300
04-09-2018, $161.03 , $161.82 , $160.19 , $161.74 ,1676900
05-09-2018, $161.31 , $161.54 , $159.83 , $160.92 ,1869000
06-09-2018, $160.57 , $162.14 , $160.15 , $161.60 ,1813000
07-09-2018, $161.14 , $161.90 , $160.74 , $161.33 ,1826600
10-09-2018, $162.08 , $163.17 , $161.69 , $161.78 ,1888500
11-09-2018, $161.94 , $163.18 , $161.48 , $162.87 ,1963400
12-09-2018, $162.87 , $163.20 , $161.75 , $162.55 ,1743300
13-09-2018, $163.32 , $164.61 , $163.03 , $164.19 ,1586500
14-09-2018, $163.87 , $164.38 , $163.20 , $163.78 ,2212900
17-09-2018, $163.60 , $163.86 , $162.94 , $163.21 ,1770900
18-09-2018, $163.30 , $164.91 , $163.23 , $164.51 ,2078400
19-09-2018, $164.91 , $165.37 , $163.98 , $165.21 ,1531100
20-09-2018, $165.94 , $166.40 , $165.32 , $166.16 ,1818900
21-09-2018, $166.75 , $167.60 , $165.91 , $166.21 ,4743000
24-09-2018, $165.13 , $165.32 , $164.35 , $164.72 ,2074700
25-09-2018, $165.59 , $166.51 , $164.53 , $164.91 ,1979900
26-09-2018, $165.14 , $166.56 , $164.56 , $165.05 ,2623900
27-09-2018, $161.19 , $165.96 , $160.97 , $162.26 ,3112800
28-09-2018, $162.20 , $162.98 , $161.32 , $162.41 ,2384500
01-10-2018, $163.30 , $166.20 , $163.27 , $165.56 ,2336700
02-10-2018, $165.19 , $165.61 , $164.61 , $165.22 ,1762700
03-10-2018, $165.76 , $166.81 , $165.71 , $166.16 ,1655500
04-10-2018, $165.91 , $166.16 , $162.67 , $163.99 ,1779100
05-10-2018, $163.67 , $164.27 , $162.32 , $163.39 ,1485800
08-10-2018, $162.54 , $163.87 , $160.93 , $162.12 ,1693600
09-10-2018, $161.46 , $162.10 , $160.41 , $161.07 ,2027900
10-10-2018, $160.78 , $160.91 , $154.18 , $154.33 ,2972300
11-10-2018, $153.74 , $154.14 , $148.01 , $148.86 ,4752800
12-10-2018, $152.28 , $152.89 , $150.18 , $152.14 ,3376300
15-10-2018, $151.66 , $152.31 , $150.61 , $150.69 ,1945100
16-10-2018, $152.26 , $154.47 , $151.62 , $153.82 ,2830200
17-10-2018, $153.25 , $154.41 , $151.95 , $153.01 ,2687200
18-10-2018, $152.57 , $152.57 , $149.42 , $150.41 ,2196000
19-10-2018, $150.23 , $152.77 , $149.67 , $152.41 ,2426100
22-10-2018, $152.23 , $154.35 , $151.21 , $153.63 ,1958300
23-10-2018, $150.89 , $153.41 , $149.81 , $152.23 ,2204000
24-10-2018, $152.02 , $152.57 , $147.33 , $147.44 ,2473700
25-10-2018, $149.64 , $152.10 , $149.14 , $151.10 ,2313700
26-10-2018, $148.58 , $150.29 , $147.19 , $148.72 ,2472500
29-10-2018, $150.26 , $150.83 , $145.05 , $147.08 ,1909200
30-10-2018, $147.75 , $149.12 , $146.66 , $148.89 ,2296400
31-10-2018, $150.43 , $153.54 , $150.24 , $151.78 ,2414900
01-11-2018, $152.05 , $153.31 , $151.60 , $152.70 ,1771600
02-11-2018, $153.05 , $154.71 , $150.21 , $151.55 ,1998600
05-11-2018, $151.79 , $153.07 , $150.92 , $152.72 ,1705200
06-11-2018, $153.07 , $154.04 , $152.82 , $153.51 ,1364700
07-11-2018, $154.07 , $157.91 , $154.06 , $157.79 ,2278400
08-11-2018, $156.83 , $158.44 , $156.83 , $158.40 ,1294400
09-11-2018, $157.95 , $159.51 , $157.09 , $159.03 ,1882100
12-11-2018, $158.42 , $158.83 , $156.30 , $156.42 ,2263800
13-11-2018, $156.64 , $157.77 , $154.96 , $155.46 ,1486700
14-11-2018, $157.17 , $157.34 , $153.47 , $154.35 ,2819900
15-11-2018, $153.99 , $156.91 , $153.52 , $156.47 ,2561800
16-11-2018, $155.71 , $159.68 , $155.70 , $158.88 ,3218500
19-11-2018, $158.40 , $159.79 , $156.10 , $156.73 ,2194400
20-11-2018, $154.26 , $155.00 , $151.89 , $153.01 ,2224800
21-11-2018, $154.07 , $154.07 , $150.93 , $151.16 ,2525600
23-11-2018, $150.07 , $152.02 , $149.49 , $151.11 ,938800
26-11-2018, $152.66 , $153.57 , $151.54 , $152.53 ,2127500
27-11-2018, $152.18 , $153.47 , $151.67 , $153.21 ,1930000
28-11-2018, $154.08 , $156.34 , $153.38 , $156.20 ,2784000
29-11-2018, $156.20 , $156.44 , $154.85 , $155.10 ,2414600
30-11-2018, $155.77 , $158.44 , $155.01 , $158.42 ,5832800
03-12-2018, $159.82 , $160.88 , $158.57 , $160.63 ,2319800
04-12-2018, $160.29 , $162.13 , $158.01 , $158.12 ,3108900
06-12-2018, $154.75 , $155.74 , $150.83 , $153.35 ,6012000
07-12-2018, $152.99 , $154.82 , $150.45 , $151.61 ,3090000
10-12-2018, $151.20 , $152.77 , $148.68 , $151.87 ,2280800
11-12-2018, $154.07 , $154.87 , $151.57 , $152.43 ,1786300
12-12-2018, $154.32 , $155.23 , $152.65 , $152.74 ,2423400
13-12-2018, $153.87 , $155.12 , $153.32 , $154.31 ,2227100
14-12-2018, $152.46 , $152.76 , $149.37 , $149.76 ,2336100
17-12-2018, $148.99 , $149.23 , $145.29 , $146.05 ,2755000
18-12-2018, $147.64 , $148.32 , $145.55 , $146.50 ,2692600
19-12-2018, $146.64 , $150.42 , $144.03 , $145.36 ,3261000
20-12-2018, $140.59 , $141.74 , $134.32 , $138.18 ,6409200
21-12-2018, $135.79 , $139.48 , $131.85 , $132.11 ,6236900
24-12-2018, $131.52 , $131.84 , $128.65 , $128.71 ,2305400
26-12-2018, $129.80 , $133.87 , $127.71 , $133.86 ,2488600
27-12-2018, $132.03 , $135.20 , $129.70 , $135.20 ,2684100
28-12-2018, $135.78 , $136.54 , $133.66 , $134.64 ,2015600
31-12-2018, $135.19 , $136.05 , $134.22 , $135.78 ,1826400
02-01-2019, $133.78 , $135.96 , $133.15 , $135.38 ,2059300
03-01-2019, $133.97 , $134.40 , $130.55 , $130.76 ,2801300
04-01-2019, $133.00 , $136.10 , $132.40 , $135.84 ,2296400
07-01-2019, $135.61 , $137.09 , $134.66 , $136.31 ,2315600
08-01-2019, $139.27 , $141.37 , $137.40 , $139.76 ,2647800
09-01-2019, $139.87 , $141.74 , $139.76 , $140.46 ,2181500
10-01-2019, $139.30 , $141.67 , $138.92 , $141.57 ,1836300
11-01-2019, $137.71 , $141.96 , $137.71 , $140.81 ,2004100
14-01-2019, $139.41 , $140.26 , $138.81 , $139.56 ,1484500
15-01-2019, $139.70 , $142.03 , $139.63 , $141.44 ,1543800
16-01-2019, $143.26 , $143.92 , $142.24 , $142.40 ,2677100
17-01-2019, $141.78 , $144.07 , $141.78 , $143.59 ,1814700
18-01-2019, $144.44 , $145.79 , $143.58 , $144.87 ,2470500
22-01-2019, $143.96 , $144.82 , $142.43 , $143.45 ,1950300
23-01-2019, $144.30 , $145.33 , $141.97 , $142.92 ,1989400
24-01-2019, $143.29 , $144.74 , $143.16 , $144.58 ,1947100
25-01-2019, $145.96 , $146.58 , $145.36 , $146.22 ,1742800
28-01-2019, $145.13 , $146.60 , $144.63 , $146.60 ,2046500
29-01-2019, $146.38 , $146.76 , $145.51 , $146.38 ,1963200
30-01-2019, $146.87 , $148.77 , $146.21 , $148.38 ,1679400
31-01-2019, $147.81 , $149.16 , $147.44 , $147.86 ,2115600
01-02-2019, $148.53 , $149.46 , $147.96 , $149.00 ,1957400
04-02-2019, $149.25 , $150.83 , $148.51 , $150.75 ,1666100
05-02-2019, $150.94 , $151.57 , $150.75 , $151.49 ,1985700
06-02-2019, $151.32 , $152.17 , $151.07 , $151.33 ,1375100
07-02-2019, $150.07 , $150.22 , $148.47 , $149.43 ,2109800
08-02-2019, $148.43 , $150.17 , $148.31 , $149.82 ,2300000
11-02-2019, $150.22 , $151.47 , $149.27 , $149.56 ,1410500
12-02-2019, $150.24 , $151.21 , $149.87 , $150.82 ,1861300
13-02-2019, $151.18 , $152.66 , $151.04 , $152.17 ,1952100
14-02-2019, $151.87 , $152.95 , $150.93 , $152.00 ,1552900
15-02-2019, $153.18 , $153.42 , $152.36 , $153.33 ,2395200
19-02-2019, $152.73 , $154.16 , $152.32 , $153.57 ,1656500
20-02-2019, $153.86 , $154.18 , $152.56 , $153.79 ,1942300
21-02-2019, $153.66 , $154.12 , $152.99 , $153.62 ,1835700
22-02-2019, $154.24 , $155.83 , $154.03 , $155.51 ,1679300
25-02-2019, $156.05 , $156.39 , $155.54 , $155.68 ,1368000
26-02-2019, $155.63 , $156.47 , $155.07 , $155.36 ,1526200
27-02-2019, $154.89 , $155.28 , $154.19 , $154.67 ,1536300
28-02-2019, $154.93 , $155.99 , $154.44 , $155.40 ,2017300
01-03-2019, $156.96 , $158.79 , $156.65 , $158.11 ,2227600
04-03-2019, $158.64 , $158.81 , $154.94 , $156.78 ,1896300
05-03-2019, $156.93 , $157.83 , $156.49 , $157.60 ,1564900
06-03-2019, $157.98 , $157.98 , $156.32 , $156.37 ,1733300
07-03-2019, $156.20 , $156.43 , $154.82 , $155.85 ,1655000
08-03-2019, $155.03 , $155.81 , $154.55 , $155.70 ,1458100
11-03-2019, $156.46 , $157.99 , $155.98 , $157.86 ,1240400
12-03-2019, $158.39 , $159.67 , $157.65 , $157.91 ,2351200
13-03-2019, $158.85 , $159.15 , $157.59 , $158.03 ,2095200
14-03-2019, $158.36 , $158.81 , $158.03 , $158.71 ,2270100
15-03-2019, $158.88 , $160.85 , $158.79 , $160.22 ,3737200
18-03-2019, $160.57 , $161.23 , $159.02 , $160.26 ,1592100
19-03-2019, $160.91 , $161.41 , $159.39 , $160.04 ,1949600
20-03-2019, $160.23 , $161.06 , $158.70 , $160.11 ,2128800
21-03-2019, $159.06 , $162.66 , $159.06 , $162.00 ,1666400
22-03-2019, $161.58 , $162.18 , $158.99 , $159.11 ,1602600
25-03-2019, $158.86 , $159.33 , $157.92 , $158.96 ,1769900
26-03-2019, $160.31 , $161.39 , $159.79 , $160.75 ,1777800
27-03-2019, $160.81 , $161.58 , $159.24 , $160.30 ,2376200
28-03-2019, $164.58 , $170.91 , $164.16 , $168.63 ,5398700
29-03-2019, $168.80 , $170.41 , $168.46 , $169.49 ,2773000
01-04-2019, $168.99 , $169.98 , $168.31 , $169.78 ,2977900
02-04-2019, $169.31 , $170.00 , $168.09 , $168.87 ,1923600
03-04-2019, $169.38 , $170.81 , $168.97 , $170.62 ,2481800
04-04-2019, $170.62 , $170.86 , $169.34 , $170.59 ,2270200
05-04-2019, $170.86 , $171.80 , $170.48 , $171.54 ,1861500
08-04-2019, $171.08 , $172.44 , $170.79 , $172.28 ,1373300
09-04-2019, $171.16 , $171.85 , $170.71 , $171.14 ,1813900
10-04-2019, $171.65 , $172.58 , $170.98 , $171.85 ,1582600
11-04-2019, $172.02 , $173.28 , $171.75 , $173.17 ,1417200
12-04-2019, $173.31 , $174.14 , $172.63 , $173.44 ,2663400
15-04-2019, $173.22 , $174.41 , $172.77 , $174.08 ,1619800
16-04-2019, $174.57 , $174.66 , $173.07 , $173.85 ,1618200
17-04-2019, $174.35 , $174.76 , $173.69 , $173.74 ,1637400
18-04-2019, $173.52 , $173.79 , $172.23 , $173.41 ,1319700
22-04-2019, $172.09 , $173.06 , $171.87 , $172.89 ,1393900
23-04-2019, $173.01 , $175.30 , $172.78 , $175.23 ,1785500
24-04-2019, $175.60 , $176.13 , $175.02 , $175.55 ,1463900
25-04-2019, $175.32 , $175.32 , $173.41 , $174.71 ,1035300
26-04-2019, $174.88 , $175.59 , $173.88 , $175.57 ,1010300
29-04-2019, $175.52 , $176.43 , $175.38 , $175.94 ,1111900
30-04-2019, $176.30 , $177.51 , $175.90 , $177.35 ,1535800
01-05-2019, $177.87 , $178.01 , $176.01 , $176.03 ,1242400
02-05-2019, $175.73 , $177.02 , $173.30 , $174.17 ,1889900
03-05-2019, $171.88 , $172.78 , $171.38 , $171.83 ,2680200
06-05-2019, $168.77 , $171.72 , $167.86 , $171.13 ,1630200
07-05-2019, $169.83 , $170.05 , $167.34 , $168.88 ,2308500
08-05-2019, $169.00 , $170.15 , $168.12 , $168.76 ,1984900
09-05-2019, $167.09 , $169.50 , $166.40 , $169.38 ,2044800
10-05-2019, $168.66 , $169.89 , $165.70 , $169.23 ,2139600
13-05-2019, $166.40 , $166.99 , $165.39 , $166.04 ,1853800
14-05-2019, $166.91 , $169.68 , $166.91 , $168.56 ,2181200
15-05-2019, $167.20 , $171.01 , $167.17 , $170.30 ,2060800
16-05-2019, $171.14 , $174.52 , $170.98 , $172.99 ,2232100
17-05-2019, $171.26 , $173.98 , $171.26 , $173.14 ,1551100
20-05-2019, $171.83 , $174.25 , $171.31 , $173.34 ,1566000
21-05-2019, $174.38 , $174.76 , $173.61 , $174.34 ,1224900
22-05-2019, $174.10 , $176.10 , $173.98 , $175.14 ,1212300
23-05-2019, $173.73 , $173.73 , $171.31 , $173.08 ,1250200
24-05-2019, $174.33 , $175.08 , $173.44 , $173.61 ,1288100
28-05-2019, $174.04 , $174.87 , $172.63 , $173.20 ,2336500
29-05-2019, $172.47 , $173.50 , $171.47 , $172.44 ,1547700
30-05-2019, $172.49 , $174.24 , $172.49 , $173.62 ,1047900
31-05-2019, $172.31 , $173.43 , $171.35 , $172.89 ,1799600
03-06-2019, $172.69 , $173.17 , $169.16 , $170.06 ,1774600
04-06-2019, $172.11 , $172.84 , $170.65 , $172.79 ,2269700
05-06-2019, $174.20 , $175.10 , $173.20 , $174.33 ,1492100
06-06-2019, $174.76 , $175.71 , $174.11 , $175.15 ,1737700
07-06-2019, $176.34 , $178.87 , $175.99 , $177.60 ,1965900
10-06-2019, $178.97 , $179.88 , $178.38 , $179.07 ,1525000
11-06-2019, $180.35 , $181.25 , $177.74 , $178.03 ,1423400
12-06-2019, $178.28 , $179.68 , $177.89 , $179.22 ,1402100
13-06-2019, $180.46 , $180.68 , $178.88 , $179.57 ,1323700
14-06-2019, $179.29 , $180.42 , $178.78 , $179.59 ,1864700
17-06-2019, $179.62 , $179.94 , $178.43 , $178.55 ,1177900
18-06-2019, $179.61 , $180.27 , $178.93 , $179.13 ,1972600
19-06-2019, $179.35 , $179.99 , $178.17 , $178.60 ,2023500
20-06-2019, $179.41 , $181.52 , $179.11 , $181.09 ,2122000
21-06-2019, $181.66 , $181.86 , $179.80 , $180.16 ,3306600
24-06-2019, $180.66 , $181.70 , $180.18 , $180.69 ,1703100
25-06-2019, $181.09 , $181.23 , $179.11 , $179.52 ,1863300
26-06-2019, $180.23 , $180.52 , $177.98 , $177.98 ,2395300
27-06-2019, $173.60 , $177.78 , $172.81 , $177.67 ,3434500
28-06-2019, $178.87 , $180.10 , $177.55 , $179.39 ,2937900
01-07-2019, $179.45 , $181.52 , $179.06 , $181.43 ,2397800
02-07-2019, $181.47 , $183.25 , $180.82 , $183.11 ,2123500
03-07-2019, $183.82 , $185.41 , $182.63 , $185.41 ,1106900
05-07-2019, $184.39 , $186.16 , $182.77 , $185.82 ,2111000
08-07-2019, $185.50 , $185.58 , $184.33 , $184.77 ,1877200
09-07-2019, $183.57 , $185.59 , $183.57 , $185.53 ,1732500
10-07-2019, $185.94 , $186.50 , $185.42 , $186.13 ,1584400
11-07-2019, $186.89 , $189.00 , $186.66 , $189.00 ,1922200
12-07-2019, $189.33 , $190.52 , $188.18 , $190.50 ,2059400
15-07-2019, $190.51 , $190.65 , $189.40 , $189.64 ,1267000
16-07-2019, $189.47 , $189.91 , $187.75 , $188.60 ,1460100
17-07-2019, $189.17 , $189.43 , $187.91 , $188.17 ,1557700
18-07-2019, $188.05 , $189.95 , $187.57 , $189.15 ,1562400
19-07-2019, $189.16 , $190.26 , $188.22 , $188.29 ,1583200
22-07-2019, $188.99 , $189.71 , $188.66 , $188.78 ,1090000
23-07-2019, $189.64 , $189.81 , $187.38 , $188.80 ,1111800
24-07-2019, $188.35 , $188.89 , $187.27 , $188.81 ,1250900
25-07-2019, $189.33 , $189.91 , $188.05 , $189.30 ,1531000
26-07-2019, $189.42 , $191.30 , $188.92 , $191.20 ,1255400
29-07-2019, $191.27 , $191.72 , $190.49 , $191.61 ,1319700
30-07-2019, $190.66 , $191.49 , $189.67 , $189.96 ,1143900
31-07-2019, $190.35 , $190.67 , $184.97 , $186.98 ,1566000
01-08-2019, $187.70 , $191.48 , $187.61 , $188.51 ,1837100
02-08-2019, $188.81 , $188.81 , $184.96 , $187.39 ,1833100
05-08-2019, $184.06 , $185.44 , $178.87 , $180.15 ,2422000
06-08-2019, $181.24 , $184.04 , $181.08 , $183.32 ,2055600
07-08-2019, $181.76 , $183.85 , $179.03 , $183.37 ,2495100
08-08-2019, $184.47 , $188.63 , $183.87 , $188.53 ,1804100
09-08-2019, $187.98 , $188.04 , $184.67 , $185.91 ,1831800
12-08-2019, $185.91 , $186.31 , $183.81 , $184.47 ,1597200
13-08-2019, $183.27 , $187.40 , $183.27 , $187.27 ,2072000
14-08-2019, $184.86 , $185.82 , $181.37 , $181.53 ,2316500
15-08-2019, $181.90 , $184.69 , $181.27 , $184.04 ,1932600
